system,method,run_id,variant,is_simulated,iteration,qps,latency,throughput,cost,fidelity,prepare_time,run_time,clean_time,config_json
x265,bo,9001,plain,true,11,41.133450,24.311114,41.133450,16.233699,"['Standard', '320p', 30, '10s']",0.0,15.374246,0.0,"{""amp"": ""0"", ""aq-mode"": ""3"", ""aq-strength"": ""1.15128"", ""b-adapt"": ""1"", ""bframes"": ""5"", ""crf"": ""18.008136"", ""ctu"": ""16"", ""keyint"": ""153"", ""limit-refs"": ""3"", ""limit-tu"": ""2"", ""me"": ""umh"", ""merange"": ""63"", ""open-gop"": ""1"", ""psy-rd"": ""0.81364"", ""psy-rdoq"": ""4.592831"", ""qcomp"": ""0.780558"", ""qpmax"": ""47"", ""qpmin"": ""1"", ""rc-lookahead"": ""58"", ""rd"": ""4"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""5"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""60"", ""subme"": ""4"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,12,47.569879,21.021706,47.569879,3.776797,"['Standard', '320p', 30, '10s']",0.0,3.628002,0.0,"{""amp"": ""1"", ""aq-mode"": ""3"", ""aq-strength"": ""1.980767"", ""b-adapt"": ""2"", ""bframes"": ""6"", ""crf"": ""32"", ""ctu"": ""64"", ""keyint"": ""398"", ""limit-refs"": ""3"", ""limit-tu"": ""2"", ""me"": ""umh"", ""merange"": ""61"", ""open-gop"": ""1"", ""psy-rd"": ""4"", ""psy-rdoq"": ""5"", ""qcomp"": ""1"", ""qpmax"": ""42"", ""qpmin"": ""4"", ""rc-lookahead"": ""29"", ""rd"": ""1"", ""rdoq-level"": ""0"", ""rect"": ""1"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""72"", ""subme"": ""2"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""4"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,13,60.380874,16.561536,60.380874,12.502915,"['Standard', '320p', 30, '10s']",0.0,12.171745,0.0,"{""amp"": ""1"", ""aq-mode"": ""2"", ""aq-strength"": ""1.903564"", ""b-adapt"": ""2"", ""bframes"": ""7"", ""crf"": ""29.646951"", ""ctu"": ""64"", ""keyint"": ""254"", ""limit-refs"": ""1"", ""limit-tu"": ""1"", ""me"": ""umh"", ""merange"": ""54"", ""open-gop"": ""0"", ""psy-rd"": ""2.562222"", ""psy-rdoq"": ""3.852413"", ""qcomp"": ""1"", ""qpmax"": ""30"", ""qpmin"": ""18"", ""rc-lookahead"": ""36"", ""rd"": ""2"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""2"", ""rskip"": ""0"", ""sao"": ""1"", ""scenecut"": ""20"", ""subme"": ""2"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""3"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,14,61.516291,16.255857,61.516291,56.320966,"['Standard', '320p', 30, '10s']",0.0,58.408618,0.0,"{""amp"": ""0"", ""aq-mode"": ""2"", ""aq-strength"": ""0.988911"", ""b-adapt"": ""2"", ""bframes"": ""2"", ""crf"": ""30.179329"", ""ctu"": ""32"", ""keyint"": ""184"", ""limit-refs"": ""1"", ""limit-tu"": ""1"", ""me"": ""full"", ""merange"": ""27"", ""open-gop"": ""0"", ""psy-rd"": ""0.926326"", ""psy-rdoq"": ""5"", ""qcomp"": ""0.5"", ""qpmax"": ""26"", ""qpmin"": ""7"", ""rc-lookahead"": ""41"", ""rd"": ""6"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""38"", ""subme"": ""5"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""1"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,15,82.872251,12.066765,82.872251,6.451275,"['Standard', '320p', 30, '10s']",0.0,6.048271,0.0,"{""amp"": ""0"", ""aq-mode"": ""2"", ""aq-strength"": ""1.765173"", ""b-adapt"": ""0"", ""bframes"": ""0"", ""crf"": ""19.419914"", ""ctu"": ""16"", ""keyint"": ""147"", ""limit-refs"": ""1"", ""limit-tu"": ""3"", ""me"": ""hex"", ""merange"": ""30"", ""open-gop"": ""1"", ""psy-rd"": ""2.515065"", ""psy-rdoq"": ""1.568329"", ""qcomp"": ""0.501065"", ""qpmax"": ""35"", ""qpmin"": ""6"", ""rc-lookahead"": ""42"", ""rd"": ""2"", ""rdoq-level"": ""2"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""36"", ""subme"": ""4"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""3"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,16,82.478149,12.124423,82.478149,16.947070,"['Standard', '320p', 30, '10s']",0.0,16.215911,0.0,"{""amp"": ""0"", ""aq-mode"": ""0"", ""aq-strength"": ""0"", ""b-adapt"": ""0"", ""bframes"": ""6"", ""crf"": ""31.659867"", ""ctu"": ""17"", ""keyint"": ""126"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""full"", ""merange"": ""61"", ""open-gop"": ""1"", ""psy-rd"": ""3.447483"", ""psy-rdoq"": ""0.73215"", ""qcomp"": ""0.593851"", ""qpmax"": ""45"", ""qpmin"": ""10"", ""rc-lookahead"": ""24"", ""rd"": ""4"", ""rdoq-level"": ""0"", ""rect"": ""1"", ""ref"": ""2"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""35"", ""subme"": ""3"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,17,83.622858,11.958453,83.622858,13.409131,"['Standard', '320p', 30, '10s']",0.0,12.560003,0.0,"{""amp"": ""1"", ""aq-mode"": ""4"", ""aq-strength"": ""1.959561"", ""b-adapt"": ""1"", ""bframes"": ""4"", ""crf"": ""27.502679"", ""ctu"": ""31"", ""keyint"": ""81"", ""limit-refs"": ""0"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""34"", ""open-gop"": ""1"", ""psy-rd"": ""0"", ""psy-rdoq"": ""1.688093"", ""qcomp"": ""0.742989"", ""qpmax"": ""43"", ""qpmin"": ""15"", ""rc-lookahead"": ""49"", ""rd"": ""1"", ""rdoq-level"": ""2"", ""rect"": ""0"", ""ref"": ""6"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""4"", ""subme"": ""1"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""1"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,18,55.656361,17.967398,55.656361,18.178225,"['Standard', '320p', 30, '10s']",0.0,18.889734,0.0,"{""amp"": ""1"", ""aq-mode"": ""1"", ""aq-strength"": ""0.484163"", ""b-adapt"": ""1"", ""bframes"": ""2"", ""crf"": ""18.679215"", ""ctu"": ""16"", ""keyint"": ""442"", ""limit-refs"": ""0"", ""limit-tu"": ""4"", ""me"": ""dia"", ""merange"": ""52"", ""open-gop"": ""0"", ""psy-rd"": ""2.525136"", ""psy-rdoq"": ""1.45651"", ""qcomp"": ""0.741642"", ""qpmax"": ""41"", ""qpmin"": ""17"", ""rc-lookahead"": ""52"", ""rd"": ""4"", ""rdoq-level"": ""1"", ""rect"": ""1"", ""ref"": ""5"", ""rskip"": ""0"", ""sao"": ""1"", ""scenecut"": ""95"", ""subme"": ""3"", ""tu-inter-depth"": ""2"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,19,84.048739,11.897858,84.048739,10.572795,"['Standard', '320p', 30, '10s']",0.0,9.923017,0.0,"{""amp"": ""1"", ""aq-mode"": ""3"", ""aq-strength"": ""1.59705"", ""b-adapt"": ""0"", ""bframes"": ""8"", ""crf"": ""18.28569"", ""ctu"": ""60"", ""keyint"": ""478"", ""limit-refs"": ""3"", ""limit-tu"": ""4"", ""me"": ""star"", ""merange"": ""58"", ""open-gop"": ""0"", ""psy-rd"": ""3.733659"", ""psy-rdoq"": ""3.632302"", ""qcomp"": ""0.515562"", ""qpmax"": ""47"", ""qpmin"": ""15"", ""rc-lookahead"": ""37"", ""rd"": ""4"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""5"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""64"", ""subme"": ""2"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,20,47.364642,21.112795,47.364642,14.469620,"['Standard', '320p', 30, '10s']",0.0,14.067944,0.0,"{""amp"": ""0"", ""aq-mode"": ""3"", ""aq-strength"": ""1.198553"", ""b-adapt"": ""2"", ""bframes"": ""6"", ""crf"": ""19.886269"", ""ctu"": ""64"", ""keyint"": ""258"", ""limit-refs"": ""0"", ""limit-tu"": ""4"", ""me"": ""star"", ""merange"": ""29"", ""open-gop"": ""0"", ""psy-rd"": ""3.894442"", ""psy-rdoq"": ""1.889993"", ""qcomp"": ""0.995698"", ""qpmax"": ""26"", ""qpmin"": ""6"", ""rc-lookahead"": ""11"", ""rd"": ""3"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""5"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""97"", ""subme"": ""2"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""3"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,21,85.718656,11.666072,85.718656,7.011922,"['Standard', '320p', 30, '10s']",0.0,6.556657,0.0,"{""amp"": ""1"", ""aq-mode"": ""2"", ""aq-strength"": ""1.143146"", ""b-adapt"": ""1"", ""bframes"": ""6"", ""crf"": ""21.985354"", ""ctu"": ""32"", ""keyint"": ""104"", ""limit-refs"": ""2"", ""limit-tu"": ""2"", ""me"": ""full"", ""merange"": ""53"", ""open-gop"": ""1"", ""psy-rd"": ""0.020409"", ""psy-rdoq"": ""0.452882"", ""qcomp"": ""0.880795"", ""qpmax"": ""36"", ""qpmin"": ""2"", ""rc-lookahead"": ""17"", ""rd"": ""1"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""15"", ""subme"": ""5"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""4"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,22,60.584429,16.505891,60.584429,10.415591,"['Standard', '320p', 30, '10s']",0.0,10.373425,0.0,"{""amp"": ""1"", ""aq-mode"": ""2"", ""aq-strength"": ""1.378561"", ""b-adapt"": ""1"", ""bframes"": ""0"", ""crf"": ""31.661625"", ""ctu"": ""32"", ""keyint"": ""293"", ""limit-refs"": ""3"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""38"", ""open-gop"": ""0"", ""psy-rd"": ""0.545908"", ""psy-rdoq"": ""4.573531"", ""qcomp"": ""1"", ""qpmax"": ""26"", ""qpmin"": ""13"", ""rc-lookahead"": ""32"", ""rd"": ""2"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""6"", ""rskip"": ""0"", ""sao"": ""1"", ""scenecut"": ""47"", ""subme"": ""5"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,23,50.063618,19.974585,50.063618,16.758538,"['Standard', '320p', 30, '10s']",0.0,16.179278,0.0,"{""amp"": ""0"", ""aq-mode"": ""4"", ""aq-strength"": ""1.02888"", ""b-adapt"": ""1"", ""bframes"": ""1"", ""crf"": ""31.773045"", ""ctu"": ""35"", ""keyint"": ""497"", ""limit-refs"": ""2"", ""limit-tu"": ""1"", ""me"": ""dia"", ""merange"": ""48"", ""open-gop"": ""1"", ""psy-rd"": ""0.316733"", ""psy-rdoq"": ""3.798374"", ""qcomp"": ""0.5"", ""qpmax"": ""35"", ""qpmin"": ""9"", ""rc-lookahead"": ""25"", ""rd"": ""6"", ""rdoq-level"": ""2"", ""rect"": ""0"", ""ref"": ""3"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""66"", ""subme"": ""4"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,24,85.971234,11.631798,85.971234,6.951725,"['Standard', '320p', 30, '10s']",0.0,6.941142,0.0,"{""amp"": ""0"", ""aq-mode"": ""0"", ""aq-strength"": ""0.78064"", ""b-adapt"": ""0"", ""bframes"": ""3"", ""crf"": ""27.395119"", ""ctu"": ""17"", ""keyint"": ""256"", ""limit-refs"": ""1"", ""limit-tu"": ""1"", ""me"": ""dia"", ""merange"": ""19"", ""open-gop"": ""1"", ""psy-rd"": ""3.725413"", ""psy-rdoq"": ""4.67044"", ""qcomp"": ""1"", ""qpmax"": ""21"", ""qpmin"": ""0"", ""rc-lookahead"": ""13"", ""rd"": ""2"", ""rdoq-level"": ""1"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""0"", ""sao"": ""0"", ""scenecut"": ""0"", ""subme"": ""2"", ""tu-inter-depth"": ""1"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""1""}"
x265,bo,9001,plain,true,25,85.716578,11.666355,85.716578,6.606288,"['Standard', '320p', 30, '10s']",0.0,6.240613,0.0,"{""amp"": ""0"", ""aq-mode"": ""3"", ""aq-strength"": ""0.861018"", ""b-adapt"": ""1"", ""bframes"": ""8"", ""crf"": ""29.377776"", ""ctu"": ""31"", ""keyint"": ""173"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""full"", ""merange"": ""35"", ""open-gop"": ""1"", ""psy-rd"": ""4"", ""psy-rdoq"": ""2.391352"", ""qcomp"": ""0.774998"", ""qpmax"": ""37"", ""qpmin"": ""8"", ""rc-lookahead"": ""30"", ""rd"": ""1"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""1"", ""subme"": ""1"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""4"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,26,54.593118,18.317327,54.593118,13.529273,"['Standard', '320p', 30, '10s']",0.0,14.111445,0.0,"{""amp"": ""1"", ""aq-mode"": ""0"", ""aq-strength"": ""0.871729"", ""b-adapt"": ""2"", ""bframes"": ""1"", ""crf"": ""24.573475"", ""ctu"": ""30"", ""keyint"": ""95"", ""limit-refs"": ""0"", ""limit-tu"": ""3"", ""me"": ""umh"", ""merange"": ""42"", ""open-gop"": ""1"", ""psy-rd"": ""3.082767"", ""psy-rdoq"": ""2.549412"", ""qcomp"": ""0.604136"", ""qpmax"": ""26"", ""qpmin"": ""16"", ""rc-lookahead"": ""57"", ""rd"": ""3"", ""rdoq-level"": ""2"", ""rect"": ""0"", ""ref"": ""5"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""63"", ""subme"": ""1"", ""tu-inter-depth"": ""4"", ""tu-intra-depth"": ""2"", ""weightb"": ""1"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,27,77.192511,12.954625,77.192511,4.266709,"['Standard', '320p', 30, '10s']",0.0,4.015228,0.0,"{""amp"": ""0"", ""aq-mode"": ""1"", ""aq-strength"": ""0.025828"", ""b-adapt"": ""0"", ""bframes"": ""3"", ""crf"": ""25.35685"", ""ctu"": ""16"", ""keyint"": ""474"", ""limit-refs"": ""1"", ""limit-tu"": ""2"", ""me"": ""dia"", ""merange"": ""19"", ""open-gop"": ""0"", ""psy-rd"": ""1.130333"", ""psy-rdoq"": ""4.94965"", ""qcomp"": ""0.775309"", ""qpmax"": ""42"", ""qpmin"": ""13"", ""rc-lookahead"": ""24"", ""rd"": ""3"", ""rdoq-level"": ""0"", ""rect"": ""0"", ""ref"": ""4"", ""rskip"": ""1"", ""sao"": ""0"", ""scenecut"": ""35"", ""subme"": ""2"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""2"", ""weightb"": ""0"", ""weightp"": ""0"", ""wpp"": ""0""}"
x265,bo,9001,plain,true,28,71.015183,14.081496,71.015183,4.009460,"['Standard', '320p', 30, '10s']",0.0,3.913527,0.0,"{""amp"": ""1"", ""aq-mode"": ""3"", ""aq-strength"": ""0.187189"", ""b-adapt"": ""0"", ""bframes"": ""6"", ""crf"": ""30.383985"", ""ctu"": ""16"", ""keyint"": ""263"", ""limit-refs"": ""0"", ""limit-tu"": ""0"", ""me"": ""star"", ""merange"": ""32"", ""open-gop"": ""1"", ""psy-rd"": ""0.386255"", ""psy-rdoq"": ""0.149051"", ""qcomp"": ""0.502091"", ""qpmax"": ""51"", ""qpmin"": ""2"", ""rc-lookahead"": ""23"", ""rd"": ""1"", ""rdoq-level"": ""2"", ""rect"": ""1"", ""ref"": ""2"", ""rskip"": ""1"", ""sao"": ""1"", ""scenecut"": ""87"", ""subme"": ""1"", ""tu-inter-depth"": ""3"", ""tu-intra-depth"": ""1"", ""weightb"": ""1"", ""weightp"": ""1"", ""wpp"": ""0""}"
